Conf,Conf Abb,Expenses Title,FBS Conference,FBS Conference Labels,Ipeds Id,Make Money?,NCAA Subdivision,Profits Title,Revenues Title,School,School Abb,School | Conf SAA,School | Conf SAA (copy),Schools | SA,Schools | SA Shapes,Total Profit (bin),Year,% of Revenue from Athletics,"Annual Debt Service, Leases and Rental Fees on Athletic Facilities","Annual Debt Service, Leases and Rental Fees on Athletic Facilities Expense",Athletic Student Aid,Athletic Student Aid Expense,Athletics Related Debt,Athletics Related Debt Expense,Coaches Compensation,Competition Guarantees - Paid,Competition Guarantees - Paid Out,Competition Guarantees - Paid Out Expense,"Corporate Sponsorship, Advertising, Licensing",Donor Contributions,Excess Transfers Back,Excess Transfers Back Expense,Expenses | 2017,Expenses | 2017 YoY,Expenses | 2017 YoY ▲,Expenses | 2017 YoY ▼,Facilities and Equipment,Facilities and Equipment Expense,Game Expenses and Travel,Game Expenses and Travel Expense,Institutional/Government Support,Medical,Medical Expense,"NCAA/Conference Distributions, Media Rights, and Post-Season Football",Number of Records,Other Expenses,Other Expenses Expense,Other Revenue,Profit | 2017,Profit | 2017 YoY,Profit | 2017 YoY ▲,Profit | 2017 YoY ▼,Recruiting,Recruiting Expense ,Revenues | 2017,Revenues | 2017 YoY,Revenues | 2017 YoY ▲,Revenues | 2017 YoY ▼,Student Fees,SUM(1),Support and Admin Compensation w/Severance,Support and Admin Compensation w/Severance Expense,Ticket Sales,Total Academic Spending (University-Wide),Total Expenses,Total Expenses Expense,Total Expenses Line Dot,Total Football Coaching Salaries,Total Football Coaching Salaries Expense,Total Football Spending,Total Football Spending Expense,Total Profit,Total Profit Line Dot,Total Revenues,Total Revenues Line Dot,Year | ACC,Year | B10,Year | B12,Year | B12 (copy 2)
False,SEC,Expenses,Southeastern Conference,SEC,176080,Made Money,Football Bowl Subdivision,Profits,Revenues,Mississippi State University,MSST,,,,► SEC,12000K,2017,0.707430676,7043238,-7043238,9722730,-9722730,114306972,-114306972,16974007,642500,1277409,-1277409,6782116,25035952,1787511,-1787511,,,,,23731429,-23731429,11575431,-11575431,0,968329,-968329,47580366,1,8959982,-8959982,4239189,,,,,1327821,-1327821,,,,,0,1,11814294,-11814294,15782114,621909960,88138943,-88138943,,8621818,-8621818,23069815,-23069815,13710805,,100062237,,,,,2
False,SUN,Expenses,Sun Belt Conference,Sun,188030,Made Money,Football Bowl Subdivision,Profits,Revenues,New Mexico State University,NMSU,,,,► SUN,2000K,2017,0.289204927,843000,-843000,6778906,-6778906,4957000,-4957000,4286967,2968064,304040,-304040,1180927,852696,0,0,,,,,2839569,-2839569,3578763,-3578763,13380613,550403,-550403,2182420,1,1871270,-1871270,875564,,,,,339715,-339715,,,,,3453170,1,2957880,-2957880,1221025,377824113,23507513,-23507513,,1480770,-1480770,6284876,-6284876,2606966,,26114479,,,,,2
True,ACC,Expenses,Atlantic Coast Conference,ACC,199193,Lost Money,Football Bowl Subdivision,Profits,Revenues,North Carolina State University at Raleigh,NCST,NCST,,,► ACC,-4000K,2017,0.694188175,7262760,-7262760,12286299,-12286299,29404590,-29404590,17357592,200000,2107167,-2107167,4471440,15078662,0,0,,,,,14534433,-14534433,10813718,-10813718,1384,1229551,-1229551,32241511,1,10811157,-10811157,3978710,,,,,1971283,-1971283,,,,,6550407,1,15813579,-15813579,21219458,1277140768,86924779,-86924779,,6018030,-6018030,24249898,-24249898,-3183207,,83741572,,2017,,,1
False,MAC,Expenses,Mid-American Conference,MAC,147703,Made Money,Football Bowl Subdivision,Profits,Revenues,Northern Illinois University,NIU,,,,► MAC,0K,2017,0.249756150,21676,-21676,7646449,-7646449,7783000,-7783000,4284615,1396000,785158,-785158,1086419,1631882,0,0,,,,,3699685,-3699685,3263597,-3263597,7207703,385398,-385398,3123337,1,2245874,-2245874,904907,,,,,330427,-330427,,,,,9608496,1,3020192,-3020192,836853,463544809,25661395,-25661395,,1734379,-1734379,8128727,-8128727,134202,,25795597,,,,,2
False,MAC,Expenses,Mid-American Conference,MAC,204857,Lost Money,Football Bowl Subdivision,Profits,Revenues,Ohio University,OHIO,,,,► MAC,-2000K,2017,0.268664366,1473627,-1473627,7987163,-7987163,9542752,-9542752,5551278,1100000,1050000,-1050000,1618408,2084887,0,0,,,,,7528639,-7528639,3168057,-3168057,2554390,603844,-603844,4760111,1,2919671,-2919671,1399482,,,,,616002,-616002,,,,,17535617,1,3196756,-3196756,1181793,639956506,32621410,-32621410,,1901100,-1901100,10134886,-10134886,-386722,,32234688,,,,,2
False,B12,Expenses,Big 12 Conference,B12,207388,Made Money,Football Bowl Subdivision,Profits,Revenues,Oklahoma State University,OKST,,,,► B12,0K,2017,0.713879757,7098000,-7098000,7371509,-7371509,75448000,-75448000,16285646,115256,1535834,-1535834,4691361,15573414,0,0,,,,,18474736,-18474736,10853773,-10853773,0,1219200,-1219200,40937723,1,17596569,-17596569,6974952,,,,,1018635,-1018635,,,,,3673085,1,15477192,-15477192,19679074,603043930,89833094,-89833094,,7791143,-7791143,19321071,-19321071,1811771,,91644865,,,,2017,1
False,CUSA,Expenses,Conference USA,CUSA,232982,Made Money,Football Bowl Subdivision,Profits,Revenues,Old Dominion University,ODU,,,,► CUSA,0K,2017,0.238135541,4379683,-4379683,9433933,-9433933,50980195,-50980195,7109643,929000,421117,-421117,1599957,5693628,0,0,,,,,13466124,-13466124,5030006,-5030006,0,375093,-375093,4947369,1,3143949,-3143949,825903,,,,,726739,-726739,,,,,28681512,1,6475149,-6475149,3526444,354180985,46181753,-46181753,,2249638,-2249638,10391676,-10391676,22060,,46203813,,,,,2
False,P12,Expenses,Pacific-12 Conference,P12,209542,Lost Money,Football Bowl Subdivision,Profits,Revenues,Oregon State University,ORST,,,,► P12,-4000K,2017,0.715384972,7535127,-7535127,10202271,-10202271,73309754,-73309754,15224305,470000,1566084,-1566084,8884197,9785111,0,0,,,,,21277901,-21277901,7253478,-7253478,4453200,695842,-695842,33785541,1,14212250,-14212250,5561288,,,,,1535651,-1535651,,,,,2673568,1,10762844,-10762844,13346970,823312134,82730626,-82730626,,5978927,-5978927,16354488,-16354488,-3770751,,78959875,,,,,2
False,B10,Expenses,Big Ten Conference,B10,214777,Made Money,Football Bowl Subdivision,Profits,Revenues,Pennsylvania State University,PSU,,,,► B10,4000K,2017,0.624445549,3835917,-3835917,20084737,-20084737,60455231,-60455231,25458059,300000,2418276,-2418276,13772177,30779975,0,0,,,,,29108233,-29108233,17947008,-17947008,0,2150521,-2150521,40357928,1,13657695,-13657695,23306271,,,,,2464121,-2464121,,,,,0,1,25435405,-25435405,35500704,3164350000,138724055,-138724055,,11426104,-11426104,39791466,-39791466,5293000,,144017055,,,2017,,2
False,B10,Expenses,Big Ten Conference,B10,243780,Lost Money,Football Bowl Subdivision,Profits,Revenues,Purdue University,PUR,,,,► B10,-2000K,2017,0.660299881,5642697,-5642697,11223518,-11223518,208190000,-208190000,16105191,125000,2054817,-2054817,6413658,21679168,1500000,-1500000,,,,,16390826,-16390826,8027403,-8027403,0,1109735,-1109735,40259741,1,9960623,-9960623,7141375,,,,,1544913,-1544913,,,,,0,1,19292469,-19292469,9222191,1579236429,87209495,-87209495,,6984009,-6984009,26680356,-26680356,-868362,,84841133,,,2017,,2
False,B10,Expenses,Big Ten Conference,B10,186380,Lost Money,Football Bowl Subdivision,Profits,Revenues,"Rutgers, The State University of New Jersey-New Brunswick",RUTG,,,,► B10,-4000K,2017,0.377405425,5665000,-5665000,14006618,-14006618,82870000,-82870000,16663015,422500,1941500,-1941500,5664841,8125201,0,0,,,,,21502002,-21502002,10835103,-10835103,21320750,1895558,-1895558,17652638,1,7708879,-7708879,19106168,,,,,1694126,-1694126,,,,,11766728,1,22946479,-22946479,12824201,2275655000,99193280,-99193280,,6096416,-6096416,27702376,-27702376,-2310253,,96883027,,,2017,,2
False,MWC,Expenses,Mountain West Conference,MWC,122409,Made Money,Football Bowl Subdivision,Profits,Revenues,San Diego State University,SDSU,,,,► MWC,0K,2017,0.335440005,113525,-113525,8574313,-8574313,514025,-514025,10600147,651500,886076,-886076,5422091,8826053,0,0,,,,,7707772,-7707772,5611579,-5611579,13238377,819877,-819877,5712785,1,7068736,-7068736,1710334,,,,,596713,-596713,,,,,11084589,1,9704639,-9704639,5809058,461883945,51569852,-51569852,,3784000,-3784000,14635173,-14635173,884935,,52454787,,,,,2
False,MWC,Expenses,Mountain West Conference,MWC,122755,Made Money,Football Bowl Subdivision,Profits,Revenues,San Jose State University,SJSU,,,,► MWC,0K,2017,0.218854856,0,0,7604546,-7604546,0,0,7411201,1286750,732050,-732050,564239,2423340,0,0,,,,,2044019,-2044019,4023881,-4023881,12611961,646232,-646232,4142420,1,2373368,-2373368,978389,,,,,338175,-338175,,,,,8399090,1,5502858,-5502858,846364,423728185,30676330,-30676330,,2613494,-2613494,8228106,-8228106,576223,,31252553,,,,,2
False,SEC,Expenses,Southeastern Conference,SEC,228723,Made Money,Football Bowl Subdivision,Profits,Revenues,Texas A & M University,TAMU,,,,► SEC,64000K,2017,0.521113112,23930371,-23930371,10906393,-10906393,307576015,-307576015,24691747,584204,4000617,-4000617,19035380,93134590,0,0,,,,,48368784,-48368784,15021427,-15021427,0,844023,-844023,43377031,1,19741879,-19741879,8370291,,,,,2665281,-2665281,,,,,0,1,20306078,-20306078,47458538,2565020842,146546229,-146546229,,10870661,-10870661,31078111,-31078111,65413805,,211960034,,,,,2
False,SUN,Expenses,Sun Belt Conference,Sun,228459,Made Money,Football Bowl Subdivision,Profits,Revenues,Texas State University,TXST,,,,► SUN,2000K,2017,0.167353226,5812150,-5812150,5442920,-5442920,65797629,-65797629,8964524,1637000,227240,-227240,1191498,2760011,0,0,,,,,12639539,-12639539,3242791,-3242791,9606394,325348,-325348,2462246,1,4557026,-4557026,1464634,,,,,432276,-432276,,,,,18180759,1,83596,-83596,1143290,510239128,35915260,-35915260,,2673820,-2673820,7456765,-7456765,2530572,,38445832,,,,,2
False,B12,Expenses,Big 12 Conference,B12,229115,Made Money,Football Bowl Subdivision,Profits,Revenues,Texas Tech University,TTU,,,,► B12,0K,2017,0.608762254,11427389,-11427389,7311699,-7311699,113396530,-113396530,14942451,407500,2297557,-2297557,11602038,25692336,0,0,,,,,26372340,-26372340,9097572,-9097572,2528505,1274014,-1274014,30080836,1,7668046,-7668046,3251449,,,,,1822691,-1822691,,,,,3271373,1,16197713,-16197713,11970439,702641522,86984083,-86984083,,6903385,-6903385,29439461,-29439461,1820393,,88804476,,,,2017,1
False,B10,Expenses,Big Ten Conference,B10,204796,Made Money,Football Bowl Subdivision,Profits,Revenues,The Ohio State University,OSU,,,,► B10,10000K,2017,0.673403182,13264294,-13264294,20071376,-20071376,177771859,-177771859,31837126,625000,2965483,-2965483,19961108,37612937,2236246,-2236246,,,,,46274671,-46274671,20149442,-20149442,0,1478316,-1478316,42708957,1,15720859,-15720859,22941249,,,,,2196532,-2196532,,,,,0,1,32813630,-32813630,61560351,2616432442,175743681,-175743681,,13507199,-13507199,38520914,-38520914,11902167,,185409602,,,2017,,2
False,SEC,Expenses,Southeastern Conference,SEC,100751,Made Money,Football Bowl Subdivision,Profits,Revenues,The University of Alabama,BAMA,,,,► SEC,14000K,2017,0.676425155,14954536,-14954536,17304466,-17304466,212688989,-212688989,30643832,6539500,4044067,-4044067,12005546,33011723,0,0,,,,,32854906,-32854906,21896184,-21896184,2938948,2977571,-2977571,61718210,1,17991240,-17991240,20450825,,,,,2669781,-2669781,,,,,0,1,28264915,-28264915,37642667,830338864,158646962,-158646962,,18943029,-18943029,62252391,-62252391,15660457,,174307419,,,,,2
False,SEC,Expenses,Southeastern Conference,SEC,221759,Made Money,Football Bowl Subdivision,Profits,Revenues,The University of Tennessee,TENN,,,,► SEC,10000K,2017,0.697528680,19851117,-19851117,13956360,-13956360,137665022,-137665022,20832053,4350000,3277894,-3277894,14902218,35428068,0,0,,,,,38108707,-38108707,13357277,-13357277,0,1505355,-1505355,45563336,1,17001631,-17001631,8627845,,,,,2756295,-2756295,,,,,0,1,24084657,-24084657,36781724,1050981570,134880229,-134880229,,9992513,-9992513,51295405,-51295405,10772962,,145653191,,,,,2
False,B12,Expenses,Big 12 Conference,B12,228778,Made Money,Football Bowl Subdivision,Profits,Revenues,The University of Texas at Austin,TEX,,,,► B12,6000K,2017,0.704208325,18329365,-18329365,12767491,-12767491,200154000,-200154000,24632746,817000,2249042,-2249042,45919839,46019194,10340771,-10340771,,,,,46443506,-46443506,37156578,-37156578,0,1764738,-1764738,32091475,1,30727917,-30727917,17525923,,,,,2285024,-2285024,,,,,0,1,48995281,-48995281,72457216,2309574020,217363094,-217363094,,11075865,-11075865,41173727,-41173727,7808324,,214830647,,,,2017,1
False,CUSA,Expenses,Conference USA,CUSA,228796,Lost Money,Football Bowl Subdivision,Profits,Revenues,The University of Texas at El Paso,UTEP,,,,► CUSA,-2000K,2017,0.256190778,1556580,-1556580,7872794,-7872794,13015000,-13015000,5809119,1012000,953605,-953605,2276125,4060347,0,0,,,,,4721661,-4721661,4222709,-4222709,11060015,983543,-983543,2760987,1,2972039,-2972039,1092905,,,,,630694,-630694,,,,,7425989,1,3873025,-3873025,2092975,377963598,32039189,-32039189,,2199927,-2199927,10825557,-10825557,-257846,,31781343,,,,,2
False,CUSA,Expenses,Conference USA,CUSA,229027,Lost Money,Football Bowl Subdivision,Profits,Revenues,The University of Texas at San Antonio,UTSA,,,,► CUSA,-2000K,2017,0.300155172,278417,-278417,5838750,-5838750,2092257,-2092257,5583500,1077100,845159,-845159,2095938,1765092,0,0,,,,,4915202,-4915202,5267826,-5267826,5162130,457903,-457903,3464428,1,2243262,-2243262,985357,,,,,656261,-656261,,,,,12223798,1,4296522,-4296522,1998788,460147019,30104385,-30104385,,2355093,-2355093,10699660,-10699660,-1331754,,28772631,,,,,2
False,SUN,Expenses,Sun Belt Conference,Sun,102368,Lost Money,Football Bowl Subdivision,Profits,Revenues,Troy University,TROY,,,,► SUN,0K,2017,0.184850151,0,0,5780367,-5780367,0,0,5592806,1839000,600000,-600000,341610,2568378,0,0,,,,,10127381,-10127381,2154300,-2154300,20568725,253905,-253905,2299080,1,2847159,-2847159,143594,,,,,310548,-310548,,,,,1142910,1,2295641,-2295641,1058810,244633654,29962107,-29962107,,2895638,-2895638,8267751,-8267751,0,,29962107,,,,,2
False,MWC,Expenses,Mountain West Conference,MWC,128328,Made Money,Football Bowl Subdivision,Profits,Revenues,United States Air Force Academy,AFA,,,,► MWC,8000K,2017,0.194354170,0,0,0,0,37540,-37540,11394482,63000,935717,-935717,3196981,8705370,0,0,,,,,6684056,-6684056,7151569,-7151569,32952522,330682,-330682,4776486,1,5089442,-5089442,5953973,,,,,1486438,-1486438,,,,,386725,1,17040231,-17040231,3542723,477510012,50112617,-50112617,,4360689,-4360689,10350723,-10350723,9465163,,59577780,,,,,2
False,MAC,Expenses,Mid-American Conference,MAC,196088,Made Money,Football Bowl Subdivision,Profits,Revenues,"University at Buffalo, The State University of New York",BUFF,,,,► MAC,0K,2017,0.205794453,0,0,9418613,-9418613,0,0,4565816,1242500,631504,-631504,925352,1953470,0,0,,,,,5983294,-5983294,3733093,-3733093,16646496,382918,-382918,4152785,1,5014136,-5014136,923909,,,,,606328,-606328,,,,,8981926,1,5548182,-5548182,1065783,1031957420,35883884,-35883884,,1486099,-1486099,7796405,-7796405,8337,,35892221,,,,,2
False,MAC,Expenses,Mid-American Conference,MAC,200800,Made Money,Football Bowl Subdivision,Profits,Revenues,University of Akron,AKR,,,,► MAC,0K,2017,0.204081054,4979123,-4979123,7250651,-7250651,64552814,-64552814,6137271,1441000,777000,-777000,922752,2094500,0,0,,,,,8117030,-8117030,3113059,-3113059,24641163,393302,-393302,3878597,1,3171855,-3171855,1385122,,,,,507238,-507238,,,,,0,1,4428403,-4428403,968083,381770054,33895809,-33895809,,2028433,-2028433,11267918,-11267918,1435408,,35331217,,,,,2
False,CUSA,Expenses,Conference USA,CUSA,100663,Made Money,Football Bowl Subdivision,Profits,Revenues,University of Alabama at Birmingham,UAB,,,,► CUSA,0K,2017,0.130160219,493402,-493402,4987118,-4987118,14985000,-14985000,4616135,113000,926005,-926005,381621,5552809,0,0,,,,,2923110,-2923110,2244627,-2244627,11081728,362826,-362826,1493246,1,3099654,-3099654,534630,,,,,578933,-578933,,,,,4398700,1,4065139,-4065139,1239484,1187059435,23803547,-23803547,,1729369,-1729369,5751169,-5751169,991671,,24795218,,,,,2
False,P12,Expenses,Pacific-12 Conference,P12,104179,Lost Money,Football Bowl Subdivision,Profits,Revenues,University of Arizona,ARIZ,,,,► P12,-2000K,2017,0.633331581,7286310,-7286310,14219005,-14219005,90750000,-90750000,18766337,1051403,1843561,-1843561,9900132,18169527,0,0,,,,,17977000,-17977000,10343294,-10343294,10069281,1183064,-1183064,31176133,1,10010923,-10010923,5119496,,,,,1507724,-1507724,,,,,0,1,15906055,-15906055,15490786,1682146000,91756963,-91756963,,8068637,-8068637,21734876,-21734876,-780205,,90976758,,,,,2
False,SEC,Expenses,Southeastern Conference,SEC,106397,Made Money,Football Bowl Subdivision,Profits,Revenues,University of Arkansas,ARK,,,,► SEC,16000K,2017,0.782271005,11370046,-11370046,11827482,-11827482,163865876,-163865876,20497274,375000,3636251,-3636251,14025665,24907874,0,0,,,,,22817835,-22817835,14634812,-14634812,0,1556536,-1556536,46278362,1,15540676,-15540676,3327398,,,,,2140085,-2140085,,,,,0,1,20251523,-20251523,40766509,679567721,112902474,-112902474,,9502144,-9502144,37326361,-37326361,16778334,,129680808,,,,,2
False,P12,Expenses,Pacific-12 Conference,P12,110635,Lost Money,Football Bowl Subdivision,Profits,Revenues,University of California-Berkeley,CAL,,,,► P12,-16000K,2017,0.653198973,18881198,-18881198,12628794,-12628794,438161849,-438161849,19610776,2168848,1698775,-1698775,12847555,20539482,0,0,,,,,27587681,-27587681,11027161,-11027161,0,2476098,-2476098,30925407,1,9240012,-9240012,11011288,,,,,1167416,-1167416,,,,,0,1,21523026,-21523026,13483996,2449668099,106959739,-106959739,,6302615,-6302615,37182528,-37182528,-15983163,,90976576,,,,,2
False,P12,Expenses,Pacific-12 Conference,P12,110662,Lost Money,Football Bowl Subdivision,Profits,Revenues,University of California-Los Angeles,UCLA,,,,► P12,0K,2017,0.725741698,3069257,-3069257,13839807,-13839807,97659767,-97659767,22773369,1311441,1006000,-1006000,15974109,18680427,0,0,,,,,15080782,-15080782,14943522,-14943522,60000,974959,-974959,36524730,1,15251492,-15251492,7163567,,,,,1428613,-1428613,,,,,2648118,1,18808102,-18808102,21744254,4674451955,104106646,-104106646,,9056837,-9056837,27320772,-27320772,0,,104106646,,,,,2
False,AAC,Expenses,American Athletic Conference,AAC,132903,Lost Money,Football Bowl Subdivision,Profits,Revenues,University of Central Florida,UCF,,,,► AAC,0K,2017,0.302491096,7115376,-7115376,9591607,-9591607,60951281,-60951281,10764048,1703000,977413,-977413,4906880,10303140,0,0,,,,,13818824,-13818824,5847283,-5847283,5051721,595013,-595013,5970350,1,4927603,-4927603,1323674,,,,,791119,-791119,,,,,22610206,1,9014315,-9014315,4458254,903815913,56327225,-56327225,,4770081,-4770081,18075681,-18075681,0,,56327225,,,,,2
False,AAC,Expenses,American Athletic Conference,AAC,201885,Lost Money,Football Bowl Subdivision,Profits,Revenues,University of Cincinnati,CIN,,,,► AAC,-4000K,2017,0.393369848,9915000,-9915000,9312553,-9312553,176895923,-176895923,12191506,357600,1425910,-1425910,6706715,4019074,0,0,,,,,13051450,-13051450,6424694,-6424694,26745506,513432,-513432,9297295,1,8585178,-8585178,5911184,,,,,906024,-906024,,,,,0,1,10393545,-10393545,7420821,1075123116,62804292,-62804292,,5252137,-5252137,15961717,-15961717,-2346097,,60458195,,,,,2
False,P12,Expenses,Pacific-12 Conference,P12,126614,Made Money,Football Bowl Subdivision,Profits,Revenues,University of Colorado Boulder,COLO,,,,► P12,2000K,2017,0.585636226,7806222,-7806222,10889881,-10889881,179437983,-179437983,14283608,1450000,919148,-919148,6416499,15973080,0,0,,,,,26883929,-26883929,9807941,-9807941,10922848,1109796,-1109796,33500329,1,11417732,-11417732,10493237,,,,,986715,-986715,,,,,1654722,1,14341877,-14341877,13815396,1274063682,90640627,-90640627,,7544159,-7544159,22126316,-22126316,3585484,,94226111,,,,,2
False,AAC,Expenses,American Athletic Conference,AAC,129020,Made Money,Football Bowl Subdivision,Profits,Revenues,University of Connecticut,UCONN,,,,► AAC,0K,2017,0.416610923,484911,-484911,16406406,-16406406,720000,-720000,17071654,489667,1392565,-1392565,13902160,5666522,0,0,,,,,5073286,-5073286,13186479,-13186479,33947001,873463,-873463,10499170,1,7705153,-7705153,745477,,,,,1401867,-1401867,,,,,8280611,1,20010947,-20010947,9843615,1182404471,83121820,-83121820,,2858143,-2858143,20480489,-20480489,252403,,83374223,,,,,2
False,SEC,Expenses,Southeastern Conference,SEC,134130,Made Money,Football Bowl Subdivision,Profits,Revenues,University of Florida,FLA,,,,► SEC,16000K,2017,0.602660401,6973180,-6973180,13445076,-13445076,86415000,-86415000,23976641,1182700,3293398,-3293398,8690511,45134633,10074973,-10074973,,,,,28520774,-28520774,17015551,-17015551,1567806,2403646,-2403646,55516389,1,9075669,-9075669,12566911,,,,,2156211,-2156211,,,,,0,1,31902533,-31902533,24506525,2714455000,141864472,-141864472,,10476658,-10476658,33892163,-33892163,17375976,,149165475,,,,,2
False,SEC,Expenses,Southeastern Conference,SEC,139959,Made Money,Football Bowl Subdivision,Profits,Revenues,University of Georgia,UGA,,,,► SEC,38000K,2017,0.570464041,9134450,-9134450,13187218,-13187218,104268529,-104268529,20199138,0,2678850,-2678850,13307731,54804606,1226578,-1226578,,,,,25966062,-25966062,14963722,-14963722,0,3209276,-3209276,48012941,1,13313771,-13313771,9725288,,,,,3440309,-3440309,,,,,3273422,1,22260562,-22260562,28728491,1316766483,120445486,-120445486,,9188411,-9188411,36387975,-36387975,38633571,,157852479,,,,,2
False,MWC,Expenses,Mountain West Conference,MWC,141574,Lost Money,Football Bowl Subdivision,Profits,Revenues,University of Hawaii at Manoa,HAW,,,,► MWC,-2000K,2017,0.394929290,205000,-205000,10989358,-10989358,2619132,-2619132,7222443,2290425,2881261,-2881261,3963470,4204892,0,0,,,,,5004624,-5004624,5869068,-5869068,19006665,755252,-755252,6797843,1,6061783,-6061783,4219018,,,,,785005,-785005,,,,,1480239,1,9416186,-9416186,5818333,833755827,48984980,-48984980,,2793248,-2793248,12048935,-12048935,-1204095,,47780885,,,,,2
False,AAC,Expenses,American Athletic Conference,AAC,225511,Made Money,Football Bowl Subdivision,Profits,Revenues,University of Houston,HOU,,,,► AAC,0K,2017,0.298104780,5298603,-5298603,7184825,-7184825,114175000,-114175000,10394102,838000,1316110,-1316110,4024396,9923994,0,0,,,,,11183941,-11183941,6946400,-6946400,17609027,997207,-997207,5630124,1,7380436,-7380436,4503344,,,,,842087,-842087,,,,,8094424,1,9032200,-9032200,6551591,899273051,55277308,-55277308,,4724406,-4724406,14982717,-14982717,1897592,,57174900,,,,,2
False,SUN,Expenses,Sun Belt Conference,Sun,142285,Made Money,Football Bowl Subdivision,Profits,Revenues,University of Idaho,IDHO,,,,► SUN,0K,2017,0.265510198,1069726,-1069726,6343774,-6343774,23295000,-23295000,3851212,1705000,380559,-380559,500522,2565568,0,0,,,,,2596712,-2596712,3800265,-3800265,11322785,278747,-278747,3569491,1,2150320,-2150320,1594614,,,,,426875,-426875,,,,,2016254,1,2988821,-2988821,550768,334978244,22817285,-22817285,,1719159,-1719159,7325233,-7325233,1007717,,23825002,,,,,2
False,B10,Expenses,Big Ten Conference,B10,145637,Lost Money,Football Bowl Subdivision,Profits,Revenues,University of Illinois at Urbana-Champaign,ILL,,,,► B10,-4000K,2017,0.643479354,20085545,-20085545,12532723,-12532723,245441944,-245441944,15125182,192700,2733498,-2733498,6193635,24521958,0,0,,,,,27760966,-27760966,7615108,-7615108,41546,757820,-757820,43494005,1,14836375,-14836375,6938470,,,,,1877353,-1877353,,,,,3240154,1,17500792,-17500792,12825263,2433824914,100739817,-100739817,,7323109,-7323109,22332464,-22332464,-3292086,,97447731,,,2017,,2
False,B10,Expenses,Big Ten Conference,B10,153658,Made Money,Football Bowl Subdivision,Profits,Revenues,University of Iowa,IOWA,,,,► B10,0K,2017,0.621030349,10152464,-10152464,12623711,-12623711,155603709,-155603709,21919960,162729,2405462,-2405462,11239745,31999038,1350000,-1350000,,,,,32235341,-32235341,13265044,-13265044,0,1818425,-1818425,41501450,1,19170202,-19170202,16875272,,,,,1587447,-1587447,,,,,650000,1,23843619,-23843619,28253233,1260984000,130219211,-130219211,,11202666,-11202666,31950592,-31950592,1812256,,130681467,,,2017,,2
False,B12,Expenses,Big 12 Conference,B12,155317,Made Money,Football Bowl Subdivision,Profits,Revenues,University of Kansas,KU,,,,► B12,0K,2017,0.674887569,4210479,-4210479,11202004,-11202004,35284196,-35284196,15267864,580232,1526124,-1526124,5749672,23042524,0,0,,,,,20607567,-20607567,9985125,-9985125,1616107,794566,-794566,38996876,1,12182916,-12182916,6004002,,,,,2032037,-2032037,,,,,304801,1,21111030,-21111030,18957247,1019418824,94709233,-94709233,,4370595,-4370595,17061938,-17061938,542228,,95251461,,,,2017,1
False,SEC,Expenses,Southeastern Conference,SEC,157085,Made Money,Football Bowl Subdivision,Profits,Revenues,University of Kentucky,UK,,,,► SEC,4000K,2017,0.804957371,9051450,-9051450,14250820,-14250820,107560307,-107560307,26527071,1753398,2844880,-2844880,12752300,18716315,3495845,-3495845,,,,,27399140,-27399140,18623619,-18623619,0,888038,-888038,58110550,1,11320799,-11320799,6777072,,,,,2464316,-2464316,,,,,0,1,21015183,-21015183,32597109,1497498981,128829711,-128829711,,8146231,-8146231,24450343,-24450343,5372878,,130706744,,,,,2
False,SUN,Expenses,Sun Belt Conference,Sun,160658,Made Money,Football Bowl Subdivision,Profits,Revenues,University of Louisiana at Lafayette,ULL,,,,► SUN,0K,2017,0.299225306,1484556,-1484556,6269657,-6269657,32028646,-32028646,6157115,1581131,431661,-431661,944757,6472889,0,0,,,,,3959422,-3959422,3765180,-3765180,12346233,952036,-952036,3315496,1,2005732,-2005732,577525,,,,,405368,-405368,,,,,454141,1,3462248,-3462248,2634747,268083540,27408419,-27408419,,3064229,-3064229,8690556,-8690556,918500,,28326919,,,,,2
False,SUN,Expenses,Sun Belt Conference,Sun,159993,Made Money,Football Bowl Subdivision,Profits,Revenues,University of Louisiana at Monroe,ULM,,,,► SUN,0K,2017,0.468057956,213374,-213374,4144923,-4144923,5212004,-5212004,3810083,2972469,320000,-320000,594499,1104554,0,0,,,,,1261045,-1261045,2746060,-2746060,6895820,387663,-387663,3200719,1,677955,-677955,263444,,,,,193774,-193774,,,,,317695,1,1940275,-1940275,783221,108147069,15481778,-15481778,,1782906,-1782906,5727046,-5727046,650643,,16132421,,,,,2
True,ACC,Expenses,Atlantic Coast Conference,ACC,157289,Made Money,Football Bowl Subdivision,Profits,Revenues,University of Louisville,LOU,LOU,,,► ACC,2000K,2017,0.582898031,21077564,-21077564,14976623,-14976623,102898000,-102898000,24410614,1164048,1672500,-1672500,11873298,39268342,0,0,,,,,25648606,-25648606,13250468,-13250468,3397542,1064841,-1064841,27692242,1,14588631,-14588631,5585913,,,,,1857716,-1857716,,,,,1986176,1,20913770,-20913770,29477742,946360000,118383769,-118383769,,8931032,-8931032,25194610,-25194610,2061534,,120445303,,2017,,,1
